id,make,model,year,fuelType,horsePower,cylinders,driveTrain,numDoors,size,style,highwayMpg,cityMpg,msrp
4800,Nissan,Frontier,2016,regular unleaded,261,6,rear wheel drive,4,Compact,Crew Cab Pickup,22,16,34150
4801,Nissan,Frontier,2016,regular unleaded,261,6,four wheel drive,4,Compact,Crew Cab Pickup,21,16,34750
4802,Nissan,Frontier,2016,regular unleaded,261,6,four wheel drive,4,Compact,Extended Cab Pickup,21,15,36150
4803,Nissan,Frontier,2016,regular unleaded,261,6,rear wheel drive,4,Compact,Crew Cab Pickup,22,17,36400
4804,Nissan,Frontier,2016,regular unleaded,261,6,rear wheel drive,4,Compact,Extended Cab Pickup,22,16,37200
4805,Nissan,Frontier,2016,regular unleaded,152,4,rear wheel drive,4,Compact,Extended Cab Pickup,23,19,35000
4806,Nissan,Frontier,2016,regular unleaded,152,4,rear wheel drive,4,Compact,Extended Cab Pickup,23,17,38600
4807,Nissan,Frontier,2017,regular unleaded,261,6,rear wheel drive,4,Compact,Crew Cab Pickup,23,16,34450
4808,Nissan,Frontier,2017,regular unleaded,261,6,four wheel drive,4,Compact,Crew Cab Pickup,21,16,35850
4809,Nissan,Frontier,2017,regular unleaded,261,6,four wheel drive,4,Compact,Extended Cab Pickup,21,15,36250
4810,Nissan,Frontier,2017,regular unleaded,261,6,four wheel drive,4,Compact,Crew Cab Pickup,21,15,34450
4811,Nissan,Frontier,2017,regular unleaded,152,4,rear wheel drive,4,Compact,Extended Cab Pickup,23,19,58150
4812,Nissan,Frontier,2017,regular unleaded,152,4,rear wheel drive,4,Compact,Extended Cab Pickup,22,17,55050
4813,Nissan,Frontier,2017,regular unleaded,261,6,rear wheel drive,4,Compact,Extended Cab Pickup,23,16,56050
4814,Nissan,Frontier,2017,regular unleaded,261,6,rear wheel drive,4,Compact,Crew Cab Pickup,22,16,59150
4815,Nissan,GT-R,2015,premium unleaded (recommended),545,6,all wheel drive,2,Midsize,Coupe,23,16,61800
4816,Nissan,GT-R,2015,premium unleaded (recommended),600,6,all wheel drive,2,Midsize,Coupe,23,16,58700
4817,Nissan,GT-R,2016,premium unleaded (required),545,6,all wheel drive,2,Midsize,Coupe,22,16,45400
4818,Nissan,GT-R,2016,premium unleaded (required),600,6,all wheel drive,2,Midsize,Coupe,22,16,42400
4819,Nissan,GT-R,2017,premium unleaded (required),565,6,all wheel drive,2,Midsize,Coupe,22,16,46800
4820,Nissan,Juke,2015,premium unleaded (recommended),188,4,front wheel drive,4,Compact,4dr Hatchback,32,28,43800
4821,Nissan,Juke,2015,premium unleaded (required),215,4,front wheel drive,4,Compact,4dr Hatchback,31,25,42600
4822,Nissan,Juke,2015,premium unleaded (required),211,4,all wheel drive,4,Compact,4dr Hatchback,29,25,53450
4823,Nissan,Juke,2015,premium unleaded (recommended),188,4,all wheel drive,4,Compact,4dr Hatchback,31,26,52050
4824,Nissan,Juke,2015,premium unleaded (recommended),188,4,front wheel drive,4,Compact,4dr Hatchback,34,28,44400
4825,Nissan,Juke,2016,premium unleaded (recommended),188,4,front wheel drive,4,Compact,4dr Hatchback,34,28,44900
4826,Nissan,Juke,2016,premium unleaded (recommended),188,4,all wheel drive,4,Compact,4dr Hatchback,31,26,43100
4827,Nissan,Juke,2016,premium unleaded (required),211,4,front wheel drive,4,Compact,4dr Hatchback,31,25,45850
4828,Nissan,Juke,2016,premium unleaded (recommended),188,4,front wheel drive,4,Compact,4dr Hatchback,32,28,47300
4829,Nissan,Juke,2016,premium unleaded (required),215,4,all wheel drive,4,Compact,4dr Hatchback,29,25,45850
4830,Nissan,Juke,2017,premium unleaded (required),215,4,front wheel drive,4,Compact,4dr Hatchback,31,26,47300
4831,Nissan,Juke,2017,premium unleaded (recommended),188,4,front wheel drive,4,Compact,4dr Hatchback,33,27,45850
4832,Nissan,Juke,2017,premium unleaded (required),211,4,all wheel drive,4,Compact,4dr Hatchback,29,25,47650
4833,Nissan,Juke,2017,premium unleaded (recommended),188,4,all wheel drive,4,Compact,4dr Hatchback,30,26,62700
4834,Nissan,Juke,2017,premium unleaded (recommended),188,4,front wheel drive,4,Compact,4dr Hatchback,32,28,65800
4835,Nissan,Leaf,2014,electric,,0,front wheel drive,4,Compact,4dr Hatchback,101,126,63250
4836,Nissan,Leaf,2015,electric,,0,front wheel drive,4,Compact,4dr Hatchback,101,126,66350
4837,Nissan,Leaf,2016,electric,,0,front wheel drive,4,Compact,4dr Hatchback,101,126,66350
4838,Nissan,Leaf,2016,electric,,0,front wheel drive,4,Compact,4dr Hatchback,101,124,63250
4839,Nissan,Maxima,2014,premium unleaded (recommended),290,6,front wheel drive,4,Midsize,Sedan,26,19,88850
4840,Nissan,Maxima,2016,premium unleaded (recommended),300,6,front wheel drive,4,Midsize,Sedan,30,22,60000
4841,Nissan,Maxima,2017,premium unleaded (recommended),300,6,front wheel drive,4,Midsize,Sedan,30,21,63100
4842,Nissan,Murano CrossCabriolet,2012,premium unleaded (recommended),265,6,all wheel drive,2,Midsize,Convertible SUV,22,17,64450
4843,Nissan,Murano CrossCabriolet,2013,premium unleaded (recommended),265,6,all wheel drive,2,Midsize,Convertible SUV,22,17,61350
4844,Nissan,Murano CrossCabriolet,2014,premium unleaded (recommended),265,6,all wheel drive,2,Midsize,Convertible SUV,22,17,25495
4845,Nissan,Murano,2015,regular unleaded,260,6,front wheel drive,4,Midsize,4dr SUV,28,21,25495
4846,Nissan,Murano,2015,regular unleaded,260,6,all wheel drive,4,Midsize,4dr SUV,28,21,26045
4847,Nissan,Murano,2016,regular unleaded,260,6,all wheel drive,4,Midsize,4dr SUV,28,21,30995
4848,Nissan,Murano,2016,regular unleaded,260,6,front wheel drive,4,Midsize,4dr SUV,28,21,27995
4849,Nissan,Murano,2016,regular unleaded,250,4,all wheel drive,4,Midsize,4dr SUV,30,26,29995
4850,Nissan,Murano,2016,regular unleaded,250,4,front wheel drive,4,Midsize,4dr SUV,31,28,26245
4851,Nissan,Murano,2017,regular unleaded,260,6,front wheel drive,4,Midsize,4dr SUV,28,21,39995
4852,Nissan,Murano,2017,regular unleaded,260,6,all wheel drive,4,Midsize,4dr SUV,28,21,37995
4853,Nissan,NV200,2015,regular unleaded,131,4,front wheel drive,4,Compact,Cargo Minivan,26,24,32995
4854,Nissan,NV200,2016,regular unleaded,131,4,front wheel drive,4,Compact,Cargo Minivan,26,24,30995
4855,Nissan,NV200,2017,regular unleaded,131,4,front wheel drive,4,Compact,Cargo Minivan,26,24,28295
4856,Nissan,NX,1991,regular unleaded,140,4,front wheel drive,2,Compact,2dr Hatchback,28,21,34900
4857,Nissan,NX,1991,regular unleaded,110,4,front wheel drive,2,Compact,2dr Hatchback,35,24,43800
4858,Nissan,NX,1992,regular unleaded,110,4,front wheel drive,2,Compact,2dr Hatchback,35,24,44090
4859,Nissan,NX,1992,regular unleaded,140,4,front wheel drive,2,Compact,2dr Hatchback,28,20,35990
4860,Nissan,NX,1993,regular unleaded,140,4,front wheel drive,2,Compact,2dr Hatchback,28,20,32990
4861,Nissan,NX,1993,regular unleaded,110,4,front wheel drive,2,Compact,2dr Hatchback,34,24,38990
4862,Nissan,Pathfinder,2015,regular unleaded,260,6,front wheel drive,4,Large,4dr SUV,27,20,31990
4863,Nissan,Pathfinder,2015,regular unleaded,260,6,four wheel drive,4,Large,4dr SUV,26,19,44390
4864,Nissan,Pathfinder,2016,regular unleaded,260,6,front wheel drive,4,Large,4dr SUV,27,20,19590
4865,Nissan,Pathfinder,2016,regular unleaded,260,6,four wheel drive,4,Large,4dr SUV,26,19,19390
4866,Nissan,Pathfinder,2017,regular unleaded,284,6,four wheel drive,4,Large,4dr SUV,26,19,18590
4867,Nissan,Pathfinder,2017,regular unleaded,284,6,front wheel drive,4,Large,4dr SUV,27,20,20890
4868,Nissan,Pulsar,1990,regular unleaded,90,4,front wheel drive,2,Compact,Coupe,31,23,21890
4869,Nissan,Quest,2014,regular unleaded,260,6,front wheel drive,4,Compact,Passenger Minivan,25,19,17490
4870,Nissan,Quest,2015,regular unleaded,260,6,front wheel drive,4,Compact,Passenger Minivan,27,20,15890
4871,Nissan,Quest,2016,regular unleaded,260,6,front wheel drive,4,Compact,Passenger Minivan,27,20,19690
4872,Nissan,Rogue Select,2014,regular unleaded,170,4,front wheel drive,4,Midsize,4dr SUV,28,23,20590
4873,Nissan,Rogue Select,2014,regular unleaded,170,4,all wheel drive,4,Midsize,4dr SUV,27,22,21590
4874,Nissan,Rogue Select,2015,regular unleaded,170,4,all wheel drive,4,Midsize,4dr SUV,27,22,20690
4875,Nissan,Rogue Select,2015,regular unleaded,170,4,front wheel drive,4,Midsize,4dr SUV,28,23,15990
4876,Nissan,Rogue,2015,regular unleaded,170,4,all wheel drive,4,Midsize,4dr SUV,32,25,21990
4877,Nissan,Rogue,2015,regular unleaded,170,4,front wheel drive,4,Midsize,4dr SUV,33,26,21690
4878,Nissan,Rogue,2016,regular unleaded,170,4,all wheel drive,4,Midsize,4dr SUV,32,25,18090
4879,Nissan,Rogue,2016,regular unleaded,170,4,front wheel drive,4,Midsize,4dr SUV,33,26,20390
4880,Nissan,Rogue,2017,regular unleaded,170,4,front wheel drive,4,Midsize,4dr SUV,33,26,19890
4881,Nissan,Rogue,2017,regular unleaded,170,4,all wheel drive,4,Midsize,4dr SUV,32,25,17700
4882,Nissan,Sentra,2015,regular unleaded,130,4,front wheel drive,4,Midsize,Sedan,39,30,20990
4883,Nissan,Sentra,2015,regular unleaded,130,4,front wheel drive,4,Midsize,Sedan,40,30,19990
4884,Nissan,Sentra,2015,regular unleaded,130,4,front wheel drive,4,Midsize,Sedan,36,27,17500
4885,Nissan,Sentra,2016,regular unleaded,130,4,front wheel drive,4,Midsize,Sedan,38,29,19200
4886,Nissan,Sentra,2016,regular unleaded,130,4,front wheel drive,4,Midsize,Sedan,36,27,21200
4887,Nissan,Sentra,2016,regular unleaded,130,4,front wheel drive,4,Midsize,Sedan,40,30,16490
4888,Nissan,Sentra,2017,regular unleaded,124,4,front wheel drive,4,Midsize,Sedan,37,29,18090
4889,Nissan,Sentra,2017,premium unleaded (recommended),188,4,front wheel drive,4,Midsize,Sedan,33,27,25890
4890,Nissan,Sentra,2017,regular unleaded,130,4,front wheel drive,4,Midsize,Sedan,35,27,23690
4891,Nissan,Sentra,2017,premium unleaded (recommended),188,4,front wheel drive,4,Midsize,Sedan,32,26,21990
4892,Nissan,Stanza,1990,regular unleaded,138,4,front wheel drive,4,Compact,Sedan,26,19,59900
4893,Nissan,Stanza,1991,regular unleaded,138,4,front wheel drive,4,Compact,Sedan,26,19,54500
4894,Nissan,Stanza,1992,regular unleaded,138,4,front wheel drive,4,Compact,Sedan,25,18,49000
4895,Nissan,Stanza,1992,regular unleaded,138,4,front wheel drive,4,Compact,Sedan,26,19,61900
4896,Nissan,Titan,2014,regular unleaded,317,8,four wheel drive,4,Large,Crew Cab Pickup,17,12,54900
4897,Nissan,Titan,2014,regular unleaded,317,8,rear wheel drive,4,Large,Crew Cab Pickup,18,13,32150
4898,Nissan,Titan,2014,regular unleaded,317,8,four wheel drive,4,Large,Extended Cab Pickup,17,12,25990
4899,Nissan,Titan,2014,regular unleaded,317,8,rear wheel drive,4,Large,Extended Cab Pickup,18,13,32195
4900,Nissan,Titan,2015,regular unleaded,317,8,rear wheel drive,4,Large,Crew Cab Pickup,18,13,25995
4901,Nissan,Titan,2015,regular unleaded,317,8,four wheel drive,4,Large,Extended Cab Pickup,17,12,25995
4902,Nissan,Titan,2015,regular unleaded,317,8,four wheel drive,4,Large,Crew Cab Pickup,17,12,30990
4903,Nissan,Titan,2015,regular unleaded,317,8,rear wheel drive,4,Large,Extended Cab Pickup,18,13,25995
4904,Nissan,Titan,2017,regular unleaded,390,8,rear wheel drive,4,Large,Crew Cab Pickup,21,15,27500
4905,Nissan,Titan,2017,regular unleaded,390,8,four wheel drive,4,Large,Crew Cab Pickup,21,15,25500
4906,Nissan,Titan,2017,regular unleaded,390,8,four wheel drive,4,Large,Crew Cab Pickup,20,15,21500
4907,Nissan,Truck,1995,regular unleaded,134,4,rear wheel drive,2,Compact,Extended Cab Pickup,24,19,31995
4908,Nissan,Truck,1995,regular unleaded,153,6,rear wheel drive,2,Compact,Extended Cab Pickup,20,16,35300
4909,Nissan,Truck,1995,regular unleaded,134,4,rear wheel drive,2,Compact,Regular Cab Pickup,24,19,23950
4910,Nissan,Truck,1995,regular unleaded,153,6,rear wheel drive,2,Compact,Regular Cab Pickup,20,16,25790
4911,Nissan,Truck,1995,regular unleaded,134,4,four wheel drive,2,Compact,Extended Cab Pickup,19,16,21840
4912,Nissan,Truck,1995,regular unleaded,153,6,four wheel drive,2,Compact,Extended Cab Pickup,17,14,27700
4913,Nissan,Truck,1995,regular unleaded,134,4,four wheel drive,2,Compact,Regular Cab Pickup,19,16,35500
4914,Nissan,Truck,1996,regular unleaded,134,4,rear wheel drive,2,Compact,Regular Cab Pickup,24,19,24340
4915,Nissan,Truck,1996,regular unleaded,134,4,four wheel drive,2,Compact,Extended Cab Pickup,18,15,29940
4916,Nissan,Truck,1996,regular unleaded,134,4,four wheel drive,2,Compact,Regular Cab Pickup,18,15,24140
4917,Nissan,Truck,1996,regular unleaded,134,4,rear wheel drive,2,Compact,Extended Cab Pickup,24,19,25140
4918,Nissan,Truck,1997,regular unleaded,134,4,four wheel drive,2,Compact,Extended Cab Pickup,18,15,22140
4919,Nissan,Truck,1997,regular unleaded,134,4,rear wheel drive,2,Compact,Regular Cab Pickup,23,19,36040
4920,Nissan,Truck,1997,regular unleaded,134,4,rear wheel drive,2,Compact,Extended Cab Pickup,23,19,15190
4921,Nissan,Truck,1997,regular unleaded,134,4,four wheel drive,2,Compact,Regular Cab Pickup,18,15,18290
4922,Nissan,Van,1990,regular unleaded,106,4,rear wheel drive,3,Compact,Passenger Minivan,19,15,13990
4923,Nissan,Van,1990,regular unleaded,106,4,rear wheel drive,3,Compact,Passenger Minivan,20,16,18090
4924,Nissan,Versa Note,2015,regular unleaded,109,4,front wheel drive,4,Compact,4dr Hatchback,40,31,17190
4925,Nissan,Versa Note,2015,regular unleaded,109,4,front wheel drive,4,Compact,4dr Hatchback,36,27,16990
4926,Nissan,Versa Note,2016,regular unleaded,109,4,front wheel drive,4,Compact,4dr Hatchback,40,31,15290
4927,Nissan,Versa Note,2016,regular unleaded,109,4,front wheel drive,4,Compact,4dr Hatchback,36,27,13990
4928,Nissan,Versa Note,2017,regular unleaded,109,4,front wheel drive,4,Compact,4dr Hatchback,39,31,20755
4929,Nissan,Versa,2015,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,40,31,15395
4930,Nissan,Versa,2015,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,36,27,14165
4931,Nissan,Versa,2015,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,35,26,17755
4932,Nissan,Versa,2016,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,40,31,17905
4933,Nissan,Versa,2016,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,35,26,15495
4934,Nissan,Versa,2016,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,36,27,20905
4935,Nissan,Versa,2017,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,39,31,17755
4936,Nissan,Versa,2017,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,35,26,15495
4937,Nissan,Versa,2017,regular unleaded,109,4,front wheel drive,4,Compact,Sedan,36,27,17905
4938,Nissan,Xterra,2013,regular unleaded,261,6,four wheel drive,4,Midsize,4dr SUV,20,15,14165
4939,Nissan,Xterra,2013,regular unleaded,261,6,four wheel drive,4,Midsize,4dr SUV,20,16,20905
4940,Nissan,Xterra,2013,regular unleaded,261,6,rear wheel drive,4,Midsize,4dr SUV,22,16,15395
4941,Nissan,Xterra,2014,regular unleaded,261,6,four wheel drive,4,Midsize,4dr SUV,20,15,19195
4942,Nissan,Xterra,2014,regular unleaded,261,6,rear wheel drive,4,Midsize,4dr SUV,22,16,20195
4943,Nissan,Xterra,2014,regular unleaded,261,6,four wheel drive,4,Midsize,4dr SUV,20,16,16395
4944,Nissan,Xterra,2015,regular unleaded,261,6,four wheel drive,4,Midsize,4dr SUV,20,15,18895
4945,Nissan,Xterra,2015,regular unleaded,261,6,rear wheel drive,4,Midsize,4dr SUV,22,16,17895
4946,Oldsmobile,Achieva,1996,regular unleaded,150,4,front wheel drive,4,Midsize,Sedan,30,20,16395
4947,Oldsmobile,Achieva,1996,regular unleaded,150,4,front wheel drive,2,Midsize,Coupe,30,20,18895
4948,Oldsmobile,Achieva,1997,regular unleaded,150,4,front wheel drive,2,Midsize,Coupe,29,19,19195
4949,Oldsmobile,Achieva,1997,regular unleaded,150,4,front wheel drive,4,Midsize,Sedan,29,19,20195
4950,Oldsmobile,Achieva,1998,regular unleaded,150,6,front wheel drive,4,Midsize,Sedan,27,18,17895
4951,Oldsmobile,Alero,2002,regular unleaded,170,6,front wheel drive,2,Midsize,Coupe,27,18,19495
4952,Oldsmobile,Alero,2002,regular unleaded,140,4,front wheel drive,4,Midsize,Sedan,30,21,21295
4953,Oldsmobile,Alero,2002,regular unleaded,170,6,front wheel drive,4,Midsize,Sedan,27,18,22295
4954,Oldsmobile,Alero,2002,regular unleaded,140,4,front wheel drive,2,Midsize,Coupe,30,21,18495
4955,Oldsmobile,Alero,2003,regular unleaded,170,6,front wheel drive,4,Midsize,Sedan,27,18,17495
4956,Oldsmobile,Alero,2003,regular unleaded,140,4,front wheel drive,2,Midsize,Coupe,30,21,36300
4957,Oldsmobile,Alero,2003,regular unleaded,170,6,front wheel drive,2,Midsize,Coupe,27,18,26100
4958,Oldsmobile,Alero,2003,regular unleaded,140,4,front wheel drive,4,Midsize,Sedan,30,21,32300
4959,Oldsmobile,Alero,2004,regular unleaded,170,6,front wheel drive,2,Midsize,Coupe,27,18,39700
4960,Oldsmobile,Alero,2004,regular unleaded,140,4,front wheel drive,4,Midsize,Sedan,31,21,28300
4961,Oldsmobile,Alero,2004,regular unleaded,170,6,front wheel drive,4,Midsize,Sedan,27,18,28500
4962,Oldsmobile,Alero,2004,regular unleaded,140,4,front wheel drive,2,Midsize,Coupe,31,21,26400
4963,Oldsmobile,Aurora,2001,premium unleaded (required),250,8,front wheel drive,4,Large,Sedan,23,15,39900
4964,Oldsmobile,Aurora,2001,regular unleaded,215,6,front wheel drive,4,Large,Sedan,25,17,32700
4965,Oldsmobile,Aurora,2002,regular unleaded,215,6,front wheel drive,4,Large,Sedan,25,16,36400
4966,Oldsmobile,Aurora,2002,premium unleaded (required),250,8,front wheel drive,4,Large,Sedan,24,16,41900
4967,Oldsmobile,Aurora,2003,premium unleaded (required),250,8,front wheel drive,4,Large,Sedan,24,15,28850
4968,Oldsmobile,Bravada,2002,regular unleaded,270,6,all wheel drive,4,Midsize,4dr SUV,19,14,33600
4969,Oldsmobile,Bravada,2002,regular unleaded,270,6,rear wheel drive,4,Midsize,4dr SUV,20,14,36900
4970,Oldsmobile,Bravada,2003,regular unleaded,275,6,rear wheel drive,4,Midsize,4dr SUV,20,14,26800
4971,Oldsmobile,Bravada,2003,regular unleaded,275,6,all wheel drive,4,Midsize,4dr SUV,19,13,2000
4972,Oldsmobile,Bravada,2004,regular unleaded,275,6,rear wheel drive,4,Midsize,4dr SUV,19,14,2000
4973,Oldsmobile,Bravada,2004,regular unleaded,275,6,all wheel drive,4,Midsize,4dr SUV,19,14,10845
4974,Oldsmobile,Ciera,1995,regular unleaded,160,6,front wheel drive,4,Midsize,Wagon,26,17,12445
4975,Oldsmobile,Ciera,1996,regular unleaded,120,4,front wheel drive,4,Midsize,Sedan,29,21,11820
4976,Oldsmobile,Ciera,1996,regular unleaded,160,6,front wheel drive,4,Midsize,Wagon,26,18,13420
4977,Oldsmobile,Custom Cruiser,1990,regular unleaded,140,8,rear wheel drive,4,Large,Wagon,22,15,38500
4978,Oldsmobile,Custom Cruiser,1991,regular unleaded,170,8,rear wheel drive,4,Large,Wagon,23,15,24300
4979,Oldsmobile,Custom Cruiser,1992,regular unleaded,170,8,rear wheel drive,4,Large,Wagon,23,15,26700
4980,Oldsmobile,Cutlass Calais,1990,regular unleaded,110,4,front wheel drive,4,Compact,Sedan,30,19,36700
4981,Oldsmobile,Cutlass Calais,1990,regular unleaded,160,4,front wheel drive,4,Compact,Sedan,28,20,41700
4982,Oldsmobile,Cutlass Calais,1990,regular unleaded,180,4,front wheel drive,4,Compact,Sedan,29,19,31700
4983,Oldsmobile,Cutlass Calais,1990,regular unleaded,110,4,front wheel drive,2,Compact,Coupe,30,19,33500
4984,Oldsmobile,Cutlass Calais,1990,regular unleaded,180,4,front wheel drive,2,Compact,Coupe,29,19,26100
4985,Oldsmobile,Cutlass Calais,1990,regular unleaded,160,4,front wheel drive,2,Compact,Coupe,28,20,39900
4986,Oldsmobile,Cutlass Calais,1991,regular unleaded,110,4,front wheel drive,4,Compact,Sedan,31,19,28500
4987,Oldsmobile,Cutlass Calais,1991,regular unleaded,110,4,front wheel drive,2,Compact,Coupe,31,19,38300
4988,Oldsmobile,Cutlass Calais,1991,regular unleaded,160,4,front wheel drive,4,Compact,Sedan,30,21,28200
4989,Oldsmobile,Cutlass Calais,1991,regular unleaded,160,4,front wheel drive,2,Compact,Coupe,30,21,33900
4990,Oldsmobile,Cutlass Calais,1991,regular unleaded,180,4,front wheel drive,2,Compact,Coupe,30,21,28700
4991,Oldsmobile,Cutlass Calais,1991,regular unleaded,180,4,front wheel drive,4,Compact,Sedan,30,21,40100
4992,Oldsmobile,Cutlass Ciera,1992,regular unleaded,160,6,front wheel drive,4,Midsize,Sedan,24,17,32900
4993,Oldsmobile,Cutlass Ciera,1992,regular unleaded,160,6,front wheel drive,4,Midsize,Wagon,27,17,25100
4994,Oldsmobile,Cutlass Ciera,1992,regular unleaded,110,4,front wheel drive,4,Midsize,Wagon,28,19,43300
4995,Oldsmobile,Cutlass Ciera,1992,regular unleaded,110,4,front wheel drive,4,Midsize,Sedan,28,19,32100
4996,Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,4,front wheel drive,4,Midsize,Sedan,28,21,26400
4997,Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,6,front wheel drive,4,Midsize,Wagon,26,18,41500
4998,Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,4,front wheel drive,4,Midsize,Wagon,26,18,31100
4999,Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,6,front wheel drive,4,Midsize,Sedan,24,17,30500
5000,Oldsmobile,Cutlass Ciera,1994,regular unleaded,120,4,front wheel drive,4,Midsize,Sedan,28,22,39900
5001,Oldsmobile,Cutlass Ciera,1994,regular unleaded,120,6,front wheel drive,4,Midsize,Sedan,26,17,41700
5002,Oldsmobile,Cutlass Ciera,1994,regular unleaded,160,6,front wheel drive,4,Midsize,Wagon,26,17,28500
5003,Oldsmobile,Cutlass Supreme,1995,regular unleaded,160,6,front wheel drive,2,Midsize,Coupe,26,17,28990
5004,Oldsmobile,Cutlass Supreme,1995,regular unleaded,160,6,front wheel drive,2,Midsize,Convertible,26,17,33100
5005,Oldsmobile,Cutlass Supreme,1995,regular unleaded,160,6,front wheel drive,4,Midsize,Sedan,26,17,40400
5006,Oldsmobile,Cutlass Supreme,1996,regular unleaded,160,6,front wheel drive,4,Midsize,Sedan,26,18,31500
5007,Oldsmobile,Cutlass Supreme,1996,regular unleaded,160,6,front wheel drive,2,Midsize,Coupe,26,18,38600
5008,Oldsmobile,Cutlass Supreme,1997,regular unleaded,160,6,front wheel drive,4,Midsize,Sedan,26,18,45700
5009,Oldsmobile,Cutlass Supreme,1997,regular unleaded,160,6,front wheel drive,2,Midsize,Coupe,26,18,43900
5010,Oldsmobile,Cutlass,1997,regular unleaded,155,6,front wheel drive,4,Midsize,Sedan,26,18,30790
5011,Oldsmobile,Cutlass,1998,regular unleaded,155,6,front wheel drive,4,Midsize,Sedan,27,17,25400
5012,Oldsmobile,Cutlass,1999,regular unleaded,150,6,front wheel drive,4,Midsize,Sedan,26,17,34900
5013,Oldsmobile,Eighty-Eight Royale,1993,regular unleaded,170,6,front wheel drive,4,Large,Sedan,26,17,26700
5014,Oldsmobile,Eighty-Eight Royale,1994,regular unleaded,170,6,front wheel drive,4,Large,Sedan,26,17,33300
5015,Oldsmobile,Eighty-Eight Royale,1995,regular unleaded,205,6,front wheel drive,4,Large,Sedan,26,17,35700
5016,Oldsmobile,Eighty-Eight Royale,1995,regular unleaded,225,6,front wheel drive,4,Large,Sedan,26,17,33700
5017,Oldsmobile,Eighty-Eight,1997,regular unleaded,205,6,front wheel drive,4,Large,Sedan,26,17,33950
5018,Oldsmobile,Eighty-Eight,1998,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,17,31950
5019,Oldsmobile,Eighty-Eight,1999,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,17,35950
5020,Oldsmobile,Intrigue,2000,regular unleaded,215,6,front wheel drive,4,Midsize,Sedan,26,17,16900
5021,Oldsmobile,Intrigue,2001,regular unleaded,215,6,front wheel drive,4,Midsize,Sedan,26,17,20500
5022,Oldsmobile,Intrigue,2002,regular unleaded,215,6,front wheel drive,4,Midsize,Sedan,27,18,18400
5023,Oldsmobile,LSS,1997,regular unleaded,240,6,front wheel drive,4,Large,Sedan,24,16,14900
5024,Oldsmobile,LSS,1997,regular unleaded,205,6,front wheel drive,4,Large,Sedan,26,17,15190
5025,Oldsmobile,LSS,1998,regular unleaded,195,6,front wheel drive,4,Large,Sedan,27,17,17190
5026,Oldsmobile,LSS,1998,regular unleaded,240,6,front wheel drive,4,Large,Sedan,25,16,20790
5027,Oldsmobile,LSS,1999,regular unleaded,240,6,front wheel drive,4,Large,Sedan,25,16,18690
5028,Oldsmobile,LSS,1999,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,17,17400
5029,Oldsmobile,Ninety-Eight,1994,regular unleaded,170,6,front wheel drive,4,Large,Sedan,25,17,15900
5030,Oldsmobile,Ninety-Eight,1994,regular unleaded,225,6,front wheel drive,4,Large,Sedan,24,15,21300
5031,Oldsmobile,Ninety-Eight,1995,regular unleaded,205,6,front wheel drive,4,Large,Sedan,26,17,19400
5032,Oldsmobile,Ninety-Eight,1995,regular unleaded,225,6,front wheel drive,4,Large,Sedan,26,17,12895
5033,Oldsmobile,Ninety-Eight,1996,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,17,15995
5034,Oldsmobile,Regency,1997,regular unleaded,205,6,front wheel drive,4,Large,Sedan,26,17,15895
5035,Oldsmobile,Regency,1998,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,17,15995
5036,Oldsmobile,Silhouette,2002,regular unleaded,185,6,all wheel drive,4,Midsize,Passenger Minivan,22,16,14895
5037,Oldsmobile,Silhouette,2002,regular unleaded,185,6,front wheel drive,4,Midsize,Passenger Minivan,24,17,16995
5038,Oldsmobile,Silhouette,2003,regular unleaded,185,6,front wheel drive,4,Midsize,Passenger Minivan,24,17,16995
5039,Oldsmobile,Silhouette,2003,regular unleaded,185,6,all wheel drive,4,Midsize,Passenger Minivan,22,16,15895
5040,Oldsmobile,Silhouette,2004,regular unleaded,185,6,all wheel drive,4,Midsize,Passenger Minivan,22,16,16995
5041,Oldsmobile,Silhouette,2004,regular unleaded,185,6,front wheel drive,4,Midsize,Passenger Minivan,24,17,15995
5042,Oldsmobile,Toronado,1990,regular unleaded,165,6,front wheel drive,2,Large,Coupe,24,16,14895
5043,Oldsmobile,Toronado,1991,regular unleaded,170,6,front wheel drive,2,Large,Coupe,24,16,15995
5044,Oldsmobile,Toronado,1992,regular unleaded,170,6,front wheel drive,2,Large,Coupe,24,16,16995
5045,Plymouth,Acclaim,1993,regular unleaded,100,4,front wheel drive,4,Compact,Sedan,29,22,13895
